Lang,Index,Source,Reference,LLM_Translation,Reasoning_Summary,ChrF
Chamorro,186,Esti lokkui’ na åmut siña mana’setbi gi amut tabatdiyu.,This medicinal leaf can also be used in the åmut tabatdiyu.,This medicine can also be used for diabetes.,detailed,46.8
Chamorro,187,Ti bulenchuk gui’eng-hu.,My nose is not hooked.,My spirit is not troubled.,detailed,24.4
Chamorro,188,"Ada, ti un tungu’ esta ora ha’?","Oh, you didn’t know that it is time already?","Hey, don’t you know by now?","**Translating and explaining context**

I need to translate the sentence: ""Ada, ti un tungu’ esta ora ha’."" It seems to mean something like ""Hey, don’t you know what time it is already?"" Here, ""Ada"" may mean ""hey,"" while ""ti"" means negation, ""un"" refers to you, and ""tungu’"" means to know. ""Esta ora"" translates to this time, and ""ha’"" emphasizes urgency. So the full translation could be, ""Hey, don’t you know by now?"" I want it to sound natural in English!",13.84
Chamorro,189,Tres na chåda’ månnuk ti manmapulakis.,There are three chicken eggs that did not hatch.,Three chicken eggs did not hatch.,detailed,63.25
Chamorro,190,"Ni para u mabuñelus, esta esti na linamas aga’ tai bali.","Even to make doughnuts with, these decayed bananas are already useless.","If it’s going to be fixed, this is already the last chance—tomorrow it won’t be worth anything.","**Exploring Chamorro terms**

I’m pondering if “buñelos” resembles “buenos,” like a greeting. “Buñelu” in Chamorro could mean ""join"" or ""unite""? When thinking about “linamas,” it might relate to “only”, or could be connected to the Chamorro word “lamas”, meaning ""clean"". I wonder if “linamas” represents a verbal form, possibly referring to “talk.” It seems “linamas aga' tai bali” might convey that ""the latest thing is worthless,"" suggesting that what comes later is not valuable.
**Deciphering Chamorro phrases**

I'm considering that ""buñelu"" might relate to ""bundle"" or the passive form ""be bundled."" If I look at “para u mabuñelus,” it could mean ""to be bundled up,"" suggesting something is worthless by morning. Alternatively, ""buñelos"" might refer to ""ruin"" or ""break."" 

I see that “ni” could mean ""and then"" or serve as a relative marker. Maybe ""Ni para u mabuñelus"" suggests ""when it will be cooked."" Translating literally could give insight into its meaning.
**Translating meanings**

I'm thinking about the phrase: ""If it is going to be repaired, this is already the last time; tomorrow it won't be worth anything."" That makes sense, since ""linamas"" could mean ""last"" or ""ending,"" and ""aga'"" might refer to ""later,"" while ""tai bali"" seems connected to ""worthless."" 

So, to clarify, the crafted phrase could be: ""If it’s going to be fixed, this is already the last chance—tomorrow it won’t be worth anything."" I only need to provide that translation.",21.46
Chamorro,191,Adahi na un fama’ i dikiki’ na påtgun gi iskuela.,Don’t act childlike (lit. careful lest you pretend to be the small child) at school.,Be sure to take the little child to school.,detailed,22.38
Chamorro,192,Mamuga’ si Benigno meggai hima ni ginin Palau.,Benigno split open a lot of clams that were from Palau.,Benigno raised a lot of yams from Palau.,"**Analyzing Chamorro terms**

I'm considering the term ""hima,"" which might refer to ""yams"" and comes from Palau, where yams are common. However, there’s a possibility it could mean ""taro,"" though I think ""suni"" typically refers to taro. ""Dågu"" could be yam too; I'm not entirely sure about ""hima."" I wonder if it might mean ""woven mats,"" as Palau is known for that. It might also signify ""scandal."" Ultimately, I'll translate ""mamuga’ si Benigno meggai hima ni ginin Palau"" as ""Benigno raised a lot of yams from Palau.""",42.52
Chamorro,193,Guaha esta tåotåo ni mañåsaga guini na isla siha ni ma tungu’ put åmut natibu.,There already were people who were living on these islands who knew about native medicine.,There are people living here on these islands who are known for native medicine.,detailed,60.07
Chamorro,194,Klåru na si Jesukristu metgut inangokkon-ña gi ottru tåotåo.,It is clear that Jesus Christ’s trust in others was strong.,"Clearly, Jesus Christ had great trust in other people.",detailed,46.68
Chamorro,195,Ha na’tarabira yu’ i mediku.,‘The doctor let me turn myself over.’,The doctor examined me.,detailed,29.05
Chamorro,196,... esta ki mamåra mañålik pat mamåra mañatfinu’ i sindålu.,... until the soldiers stopped laughing or stopped swearing.,…it turns out that the money became either smaller or finer.,"**Exploring Chamorro terms**

I'm thinking “sindålu” might refer to ""sandal,"" but I also wonder if it connects to “cigarette” or “sandalwood.” In Chamorro, I notice “sindålu” has the -lu ending, which makes me question its connection to “sandalo.” I remember ""centavo,"" correlating with “senti” or “sentåbu.” The phrase “mamåra mañålik pat mamåra mañatfinu’ i sindålu” suggests it might refer to sandals that are too small or tight. I find “matfinu’” might mean ""thin"" or ""fine,"" possibly describing the straps.
**Interpreting Chamorro phrases**

I’m debating whether “i sindålu” refers to “the centavo” or “the sandal,” especially since both can suggest something ""small"" or ""thin."" I'm considering ""mamåra"" as a verb related to ""be,"" but could it mean something like ""wire"" too? Maybe “sindålu” connects with ""needle""? I also think about crafting a translation that says, “now the change has either gotten smaller or more refined.” I might conclude with something like, “it turns out that the coin has become either reduced or refined.”",13.31
Chamorro,197,Masinik i mannuk gi barånda låo ha guåhni esta si Melchor.,The chicken pooped in the garage and Melchor removed it.,"The chicken got stuck on the railing, but Melchor has already caught it.",detailed,36.46
Chamorro,198,Kåo hågu muna’chatgin maisa siha?,‘Was it you who made them laugh at themselves?’,Are you making it easier for yourselves?,detailed,22.68
Chamorro,199,Ti todu kåtni ya-hu kumånnu’.,Not all meat I like to eat.,I don’t like all kinds of meat to eat.,detailed,38.69
