Lang,Index,Source,Reference,LLM_Translation,Reasoning_Summary,BLEU,ChrF,METEOR
Georgian,152,babo (Ø-)i-mzad-eb-d-a mzitev-s,‘Babo was preparing her own dowry/a dowry for herself’,Grandmother was getting ready for the sun.,detailed,4.513617516969122,17.277934213445214,9.345794392523365
Georgian,153,"tu da-(Ø-Ø-)a-k'vir-d-eb-od-i-t, še-(Ø-Ø-)a-mon-ev-d-i-t, rom surat-i še+sa+nišn+av-ad a+r-i-s da+xat'+ul-i","If you were to scrutinise it, you would notice that the picture is wonderfully painted","If you looked closely, you would notice that the picture is remarkably well drawn.",detailed,48.415247130345996,51.45988946387002,62.25000000000001
Georgian,154,k'ac-ma unagir-s da-(Ø-Ø-)u-c'q'-o mt'vr+ev+a,‘the man started to break up the saddle’,The man kicked up a fuss at the insolent fellow.,detailed,4.932351569489709,20.42140769217741,31.250000000000007
Georgian,155,m-e-sm-i-s i+s xma,I hear that sound,I can hear that sound.,"{'type': 'summary_text', 'text': '**Translating Georgian Morphology**\n\nI need to translate the Georgian phrase ""m-esmis is xma,"" which means ""I hear that sound"" or ""that sound is audible to me."" The verb root ""esmis"" relates to hearing or understanding, with ""m-"" indicating the first person singular. However, the developer\'s instruction tells me to only provide the result, conflicting with the user\'s request for reasoning. So to comply, I\'ll just output the translation without additional reasoning.'}",32.46679154750989,86.2257743778332,89.28571428571429
Georgian,156,"ekim-s šen-i šv+il-i mo-s-c'on-s, tav-is-i k'i (Ø-)u-q'var-s","the doctor likes your child, but he loves his own","The doctor likes your child, but he loves his own.",detailed,80.70557274927978,96.81044305847784,99.06187178914452
Georgian,157,tav-s xom ar še-v-(Ø-Ø-)a-k'l-av-t a+m saxl-s,"we shan't sacrifice ourselves for this house, shall we?","We aren’t going to kill ourselves over this house, are we?",detailed,15.133218633429316,40.06106711057815,51.601128256180516
Georgian,158,kila xel-i+dan ga-mo-m-i-vard-a,‘the jam-jar fell from my hand = I dropped the jam-jar’,The key fell out of my hand.,detailed,8.400788786839636,16.595714483358563,25.25
Georgian,159,vada ga-g-i-di-s,your time is up,The deadline has passed.,"{'type': 'summary_text', 'text': '**Translating Georgian text**\n\nI’m trying to translate a Georgian phrase that\'s transcribed as ""vada ga-g-i-di-s."" It seems to involve a verb with a preverb and possibly indicates something about selling or going. ""Vada"" might mean ""deadline"" or ""due date."" After parsing, it looks like ""ga-g-i-di-s"" could indicate that something is passing you by or expiring. So, I think ""vada gidi-s"" probably means ""the deadline passes"" or ""the term is up.""'} {'type': 'summary_text', 'text': '**Translating Georgian phrase nuances**\n\nI’m digging into the phrase ""ga-g-i-di-s"" and thinking it might be more accurately ""vada g-a-i-di-s."" The standard translation without that extra ""g"" indicates that ""the term ends."" It seems that ""ga-g-i-di-s"" could involve agreement with an extra pre-radical marker. The root ""di"" might relate to ""gadi-s,"" which means ""goes,"" suggesting that ""the deadline is passing"" could work, but translating it as ""The deadline has passed"" seems more appropriate.'}",0.0,4.830917874396135,0.0
Georgian,160,an ra-d mo-m-i-nd-a me a+m pikr-is a-xsn-a leks-eb-ad?,Or why did the desire come upon me to explain this thought in verse?,Or why did I want to explain this thought in verse?,detailed,49.37960101601928,62.85112905879687,67.75510204081634
Georgian,161,c'er + il-s ro+di+s mo-(Ø-Ø-)m-c'er? — xval mo-(Ø-)g-c'er,when will you write me a letter?—I'll write (it) to you tomorrow,When will you write me a letter? — I’ll write to you tomorrow.,detailed,47.13945310979296,78.89916329858596,70.03676470588236
Georgian,162,"did+xan+s ver da-v-rč-eb-i, m-e-čkar-eb-a","I shan't be able to stay long, I am in a hurry.",I can’t stay long; I’m in a hurry.,detailed,21.763141204756337,43.48623498268453,50.33557046979866
Georgian,163,"tu kux-d-a, a+g+re+t+ve el(+)av-d-a","If it was thundering, it was also lightening","If it was raining, there was lightning too.",detailed,17.747405280050266,37.50821203361104,32.967032967032964
Georgian,164,xel-ma xel-i da-(Ø-)ban-a,‘one hand washed the other’,The hand washed the hand.,detailed,30.213753973567677,59.14840021754462,37.03703703703703
Georgian,165,zgva-s gada-u-rč-a nam-ma da-a-xrč-o,X survived the sea only to be drowned by the dew,"He survived the sea, but someone strangled him.",detailed,14.133288733111716,39.726367618950285,13.761467889908252
Georgian,166,cocxal-i ve-gar gada-m-i-rč-eb-i,you'll no longer be able to survive me alive,I won’t make it out alive anymore.,"{'type': 'summary_text', 'text': '**Translating Georgian phrases**\n\nI need to translate a Georgian morph sequence. The first part ""cocxal-i"" translates to ""alive."" Then ""ve-gar"" might mean ""no longer,"" while ""gada-m-i-rč-eb-i"" seems to come from ""gada-rčeba,"" which means to survive. I\'m trying to understand the grammatical structure and the verb forms. The ending suggests it could mean ""you save me"" or ""you will save me."" I’m parsing various prefixes and endings to clarify meanings. It\'s tricky, but I’m getting there!'}",4.8734989388136185,16.35066907511442,5.000000000000001
Georgian,167,"an ra da-(Ø-)a-šav-a p'ek'in-ma, ga-v-(Ø-Ø-)u-k'et-o-t maSin k'omp'as-s me+sam+e isar-i?",So what did Peking do wrong? Should we then make a third arrow for compasses?,"Or what did Peking do wrong, that we should then make a third needle on the compass?",detailed,33.380800216772975,61.149945904060324,73.43126462088894
Georgian,168,šuk-ma tval-eb-i (Ø-)m-a-t'k'in-a,the light made my eyes hurt.,The light hurt my eyes.,detailed,17.278735854774762,49.60035683464349,74.07407407407406
Georgian,169,elguja-m saxl-is k'ac-i mo-(Ø-)m-i-k'l-a ... šven-i sisxl-i (Ø-)mart-eb-s,‘Elgudzha killed a man of my house ... our blood has to be avenged’,Elguja killed the man of the house for me … your blood calls for vengeance.,detailed,6.43716525407242,39.58061733189601,23.25
Georgian,170,"amocana-s i+s+e a-v-(Ø-)xsn-i, rom sul ar da-v-(Ø-)xr-i dabl+a tval-eb-s",I shall explain the puzzle without lowering my eyes at all,I solved the problem in such a way that I didn’t lower my eyes at all.,detailed,15.844501337268932,36.594342490524454,56.98720166032515
Georgian,171,a+k-e+dan ert-i saat-is sa-val-i-a,from here it is a one hour journey,From here it is a one-hour walk.,detailed,34.57207846419409,57.66839298933384,62.25000000000001
Georgian,172,"me a+ka v-a+r, šen k'i mand","I am here, whereas you (are) there","I’m here, and you’re there.",detailed,9.469167282754096,30.541153066576303,36.831683168316836
Georgian,173,tval-it a+gara+per-i i-xed-eb-a,nothing can be seen any more with the eye,Nothing can be seen with the eye.,detailed,30.509752160562897,67.81090962849242,77.73446457234581
Georgian,174,ga-cxar-d-a abesa+je.,Abesadze became heated.,Abesa got angry.,"{'type': 'summary_text', 'text': '**Translating emotions in Georgian**\n\nI’m realizing that the Georgian word ""gacxarda"" can mean ""got angry"" or ""irritated."" It seems ""გაცხარდა"" also conveys a sense of becoming heated, which could figuratively refer to getting excited or angry, like during an argument. So, the sentence could indeed mean ""Abesa got angry."" That\'s a plausible translation, and I’m ready to share that clear output!'}",15.97357760615681,16.307112351899285,12.5
Georgian,175,e + s p'ir+na+k'1+oba ma-t zog+jer axal kart+ul-ši-c gad-mo-h-q'v-a-t,This lack of a person has sometimes followed them through into Modern GEORGI AN too,They have sometimes carried this affectation over into Modern Georgian as well.,detailed,5.862244939055158,33.97151716210081,25.13513513513513
Georgian,176,nacar+kek+i+a-m cxra mta gada-i-a+r-a,lazy Bones crossed over nine mountains,Nacarkekia crossed nine mountains.,detailed,19.357693493908812,50.88161409858832,43.31450094161958
Georgian,177,gvar-is ga+m+grj+el+eb+el-i ar da-gv-rč-en-i-a,we have not been left with anyone to continue the race/surname,No one is left to carry on the family name.,detailed,4.112362514034741,18.883310322587548,13.636363636363635
Georgian,178,čem-i m+š+ob+l-eb-i čem-s tav-s ma+sc'avl+eb+el-s (Ø-Ø-)a-bar-eb-en,my parents are entrusting me/handing me over to the teacher,My parents entrust me to my teacher.,detailed,5.008676082360365,36.21665090843618,30.61224489795918
Georgian,179,"ra-c me (?Ø-)m-i-k'id-i-a aklem-eb-s, met'-i ar m-i-nd-a",I want no more than what I have suspended on the camels,"What I bought for the children, I don’t want any more.",detailed,4.6192151051305474,23.141419461612315,24.390243902439025
Georgian,180,k'vercx-eb-i da-laq'-d-a,‘the eggs became addled’,The eggs got stained.,detailed,10.682175159905853,22.93688187849668,31.779661016949152
Georgian,181,supta haer-i svan+et-s mäven+ier sa-m+q'+op a+dg+il-ad xd-i-s,clean air makes Svanetia a beautiful place to be/stay/live,The clean air makes Svaneti a healthy place to live.,detailed,15.909385168481824,55.596067296628284,61.14130434782608
Georgian,182,mela-m čit'-is bude-s mi-a-gn-o,the fox located the bird's nest,The fox found the bird’s nest.,detailed,8.643019616048525,44.32791274602543,61.94444444444446
Georgian,183,šen ra (?Ø-)g-i-g+av-s čem-s šv+il-s?,what of you is like my son? = in what way do you resemble my son?,What do you have against my child?,detailed,3.7631114283600837,13.751308035280726,21.88235294117647
Georgian,184,kal-eb-ma (?Ø-)gv-i-švel-es,they women helped us,The women helped us.,detailed,39.76353643835254,75.02410579616462,71.81571815718158
Georgian,185,"nu da-a-sx-am tav-ze lap-s, nura+vi-s nu da-e-c'q'evl-in-eb-i","don't shame yourself, don't give anyone an excuse to curse you",Don’t throw mud on your own head; don’t let anyone upset you.,detailed,3.377156414337854,22.69427703873066,10.416666666666666
Georgian,186,unagir-i cxen-s da-(Ø-Ø-)a-dg-a zurg-ze,X placed the/a saddle on the horse's back (lit. on the horse on (its) back),The saddle was put on the horse’s back.,detailed,2.828201224655601,28.058530320019216,26.601562500000004
Georgian,187,nik'ola ga+u+xd+el-ad mi-(?Ø-)e-gd-o login-ze,Nik'ola crashed out on the bed without undressing,Nikola accidentally ended up on the login page.,detailed,9.535414040914189,19.15461820617463,23.14814814814815
Georgian,188,q'vela-s saxe-ze bedn+ier+eb-is al+mur-i a-s-di-od-a,the sheen of happiness was rising up on the face of everyone,The blush of happiness was spreading across everyone’s face.,detailed,13.741953268935676,45.39845315447033,35.532407407407405
Georgian,189,si+lamaz+e kutais-isa,the beauty of Kutaisi,the beauty of Kutaisi,detailed,100.00000000000004,100.0,99.21875
Georgian,190,sa+m+š+ob+l+o-s tav-is da+neb+eb+a (Ø-)e-zar-eb-od-a-t,they were reluctant to give up their homeland.,You longed for the homeland’s own freedom.,"{'type': 'summary_text', 'text': '**Clarifying verb translations**\n\nI\'m trying to understand the verb ""ezareba,"" which might mean ""to comply with"" or ""to obey,"" but actually, it seems to be ""emorchileba."" Maybe ""ezareba"" is closer to ""to suit,"" like how ""podhodit"" works in Russian.\n\nI’m looking at a translation that suggests, ""The homeland was concerned with its own wishes,"" using the dative for homeland and nominative for wishes. However, if the verb is in singular form, the ending might not align.\n\nI\'m pondering if the verb could imply a second person, as in ""you cared about the homeland.""'} {'type': 'summary_text', 'text': '**Analyzing Georgian phrases**\n\nI\'m examining the word ""samshoblos,"" which might imply a dative use, like ""for the homeland,"" perhaps indicating a beneficiary. The verb ""ezareba"" could suggest a dative object that represents a topic of interest, like in ""mas ezareba politika,"" translating to ""he is interested in politics."" \n\nAlso, I’m considering the phrase ""samshoblos tavis danebeba,"" which may mean ""returning to the homeland of one\'s own free will."" The term ""tavisdabebit"" appears to derive from ""tavisdabeba,"" referring to voluntary action or self-will, especially in legal settings.'} {'type': 'summary_text', 'text': '**Exploring Georgian verbs and meanings**\n\nI’m diving into the word ""neb,"" which might mean “will,” and I\'m wondering about the plural marker ""-eb-"" that could create an abstract noun. The term ""danebeba"" suggests ideas like ""freedom,"" ""independence,"" or ""autonomy."" \n\nI just realized ""tavisdabeba"" translates to ""freedom"" or ""liberty."" If ""tavis"" means self and ""daneba"" means will, then ""self-will"" aligns with the concept of freedom! So, the sentence ""samshoblos tavis danebeba ezarebodat"" could imply ""You would offer the homeland its freedom."" I\'m also looking into variations of ""ezareba"" related to sacrifice or asking questions.'} {'type': 'summary_text', 'text': '**Deciphering verb forms in Georgian**\n\nI’m considering the form ""eziar-eb-od-a-t,"" which translates to ""you were sharing"" or ""partaking."" However, my specific form is missing an ""i"". I realize ""eziareba"" means ""to share"" in an intransitive way, often with a dative object, like ""me v-eziar-e,"" which means ""I shared."" \n\nBut the structure could have simplified, likely leading to ""e-z(i)ar."" Then, if ""e-ẑiar-ebod-at"" means ""you were joining,"" that doesn’t quite fit the dative object ""samshoblos."" \n\nGiven the typological notes on Georgian, I see how phrases break down into roots. It looks like I’m concluding that the clause could indeed express, ""You were wishing freedom to the homeland.""'} {'type': 'summary_text', 'text': '**Finalizing the translation**\n\nI\'m considering the verb ""ezareba,"" which might not be right here, but ""ezarebodat"" could mean ""you longed for."" ""Mezareba"" works as ""I miss"" and fits with how in Georgian, it can take a dative subject. So, ""mezareba samshoblo"" translates to ""I miss my homeland.""\n\nNow, in our sentence, ""samshoblos"" indicates a genitive form, which would mean ""of the homeland."" Therefore, the full translation should be, ""You longed for the homeland\'s freedom.""'}",4.8734989388136185,23.433187557864617,10.989010989010987
Georgian,191,ra-s (Ø-)m-e-gul-eb-i?,what do you imagine I have?,What do I care?,detailed,9.423716574733431,17.672707803155895,46.41544117647058
Georgian,192,"zaza-m mi-(Ø-Ø-)a-geb-a jagl-s me+or+e t'q'via, mi-(Ø-Ø-)a-q'+ol-a me+sam+e-c",Zaza sent a second bullet to meet the dog (and) followed it with a third also,"Zaza told the dog a second time, and a third time as well.",detailed,8.009131863838999,31.610834759096118,39.68043785310734
Georgian,193,ma+s uk'an ra+c,after,what is behind him,detailed,0.0,8.57142857142857,0.0
Georgian,194,si+xar+ul-i i+s+e+v sevda-d gada-g-kc-ev-i-a-t,your(Pl) joy has seemingly turned again to sorrow,Joy has again turned into sorrow for you.,"{'type': 'summary_text', 'text': '**Translating ""sevda"" meanings**\n\n""Sevda"" can mean both ""love"" and ""sorrow,"" with nuances depending on the context. I’m considering how to phrase it, possibly translating to “Joy has again turned into sorrow for you.” This captures the essence of the word while keeping the structure intact. I need to consider the subject and verb to ensure clarity. Ultimately, I’ll focus on providing just that one line translation, following the priority instructions.'}",5.3990167242108145,45.792483540171744,34.44444444444445
Georgian,195,zog+i+ert-eb-s mtel t'an-ze polak-eb-i ga-(?0-)s-d-ev-s,some have blotches/moles over their whole body,Some people break out in spots all over their bodies.,"{'type': 'summary_text', 'text': '**Translating Georgian phrases**\n\nI\'m exploring the potential meanings of ""polak-eb-i."" I thought it might link to ""fleas,"" but that doesn\'t seem right. Maybe ""polaki"" means ""spots"" or ""stains""? In the phrase ""mtel tanze polakebi gadasdevs,"" ""polakebi"" might refer to ""shivers"" or ""chills."" Based on Georgian idioms for goosebumps, ""polakebi"" seems to indicate ""spots."" So I could interpret it as ""Some people break out in spots all over their body."" That feels plausible from a medical perspective!'}",7.495553473355842,30.85013211440199,50.27027027027028
Georgian,196,"g+i+nd kalak-ái v-i-cxovr-o-t, g+i+nd+a sopel-ši",whether we are to live in a town or a village/the country,"If you want, let’s live in the city; if you want, in the village.",detailed,5.10809933294318,29.415202982697185,7.8125
Georgian,197,ar c'a-v-e-cd-en-in-eb-i,I'll not let X lead me into error,I won’t let them try.,detailed,5.815868174415823,12.019271735791982,11.235955056179774
Georgian,198,kal-ma mo-(?Ø-)i-xed-a,the woman looked (back/this way),The woman looked.,detailed,9.153013214364877,45.56931558267472,43.946932006633496
Georgian,199,krist'+ian+oba-s mi-(Ø-)e-mxr-nen c'ar+čin+eb+ul-eb-i,the nobles took the side of Christianity,The pagans supported Christianity.,detailed,7.160476144948854,35.537255615895305,14.705882352941174
